salary_in_usd
12.033360767514651
11.627895659406487
12.100712129872347
11.801856756822442
11.711776323715394
11.608235644774552
12.506177237980511
11.77528972943772
11.058968398224943
10.969783239727695
11.652687407345388
11.251560700835821
11.002099841204238
10.933106969717286
12.43320821811392
12.083905011555967
11.77528972943772
11.156250521031495
12.041787451222318
11.685196685910682
12.061046873479915
11.55214617812351
11.608235644774552
11.608235644774552
11.56171562913966
11.279731577802517
12.591335046320818
11.83210620448138
12.92391243868049
12.319401330837177
12.314927050442256
11.918390573078392
12.727838209334498
12.375815420117268
11.911701584927597
11.440354772135393
12.160552130228364
11.820689537454697
12.599127733561657
12.02335100871488
12.844499613889885
12.244331357647264
12.794414711723993
12.192987405981519
10.977499724336004
10.690125076183412
12.43320821811392
12.04472949512141
12.225875272826354
11.884489021402711
12.430015877014949
11.67163715612505
11.870599909242044
11.790557201568507
11.610415086247485
10.584055950889214
10.474071540672949
12.599127733561657
12.02335100871488
12.201060103706629
11.820689537454697
12.117241431823558
12.025749091398891
12.090661794018846
11.222573163962569
12.175613438045465
11.661345470088502
12.297739834055998
11.550221249713925
10.474071540672949
11.399812756338584
11.02841714952161
12.354492650648448
11.76756768334381
11.610415086247485
10.584055950889214
12.323855681186558
12.100712129872347
12.441144767709657
11.590812003627299
12.424002629791495
11.822613617684624
11.543454670005051
11.241116741674738
11.407698273757637
11.135493724374768
12.113957356622368
11.554067408301403
11.992260421644849
11.698574811856858
11.889991098556695
11.330203828154934
12.502094842256955
11.550221249713925
12.441144767709657
11.818938494106733
12.245293358683455
11.858923614244846
12.430015877014949
11.67163715612505
11.461632170582678
11.350406535472453
12.061046873479915
11.661345470088502
12.363076394339839
11.957611286231675
12.367340793126296
12.100712129872347
12.14046688843218
11.375959609897071
11.9910212641133
11.58338392861879
11.982929094215963
11.483465757818603
12.240474072247506
11.623231730221047
12.389393702657213
12.24525489640533
11.884489021402711
11.502875129116727
12.484461671070362
11.871298965544542
11.683612940865816
11.326933179286812
11.683612940865816
11.326933179286812
11.407564949312402
11.094542276593797
11.683612940865816
11.326933179286812
12.24913213499062
11.495779306135258
12.345834587905333
11.84939770159144
11.634257750137753
11.229235413787984
11.827736204810263
11.007087382715277
12.323322205580414
11.70766954176274
11.9891596439666
11.84939770159144
11.225243392518447
11.225243392518447
11.465278147502655
10.95430917736789
12.072541252905651
11.84939770159144
11.736069016284437
11.512925464970229
12.225875272826354
12.0015054797889
12.05524975579559
11.233211562167625
10.819778284410283
10.691944912900398
12.05524975579559
11.233211562167625
12.288113355866383
11.66907414746016
12.415117272464881
11.925035115797062
11.920568200326167
11.397952228129341
12.251523908434091
11.289781913656018
12.061046873479915
11.669929213779893
12.217507023155838
11.74957736630923
12.100712129872347
11.695247021764184
12.389393702657213
12.22268391133537
11.652687407345388
11.461632170582678
12.133501952695338
11.472103470449973
12.784089518836488
12.144197241812087
11.695247021764184
11.350406535472453
11.068371235050263
11.068371235050263
11.407564949312402
11.002099841204238
11.867097278690842
11.407564949312402
12.183315658407558
11.695247021764184
11.476261480598637
11.069758489678053
12.784089518836488
12.144197241812087
11.972878758362462
11.427367576608582
12.363076394339839
11.669929213779893
11.734467734917464
11.240171413102685
11.953603264834136
